nom;id;url;daily_price;weekly_price;description;title_nl;text_nl
ROBOT DE DÇ?MOLITION 22 KW, 400V;11169.0;https://www.boels.be/fr/louer/forer-casser/marteaux-piqueurs/robot-de-demolition-22-kw-400v;p.s.d.;p.s.d.;Pour les gros travaux de démolition, ce robot de démolition de 22 kw permet de réaliser les travaux de démolition de manière contrÇïlée et sÇ¯re, l'opérateur se trouvant à distance de sécurité. Grâce à la largeur de 78 cm, cette machine passe par toutes les portes. Le robot de démolition facilite vos travaux de démolition tout en les rendant plus sÇ¯rs. L'utilisation d'un robot de démolition permet un fameux gain de temps. Vos travaux de démolition sont terminés deux à trois fois plus vite avec un robot de démolition. Le robot de démolition est principalement utilisé dans la rénovation, dans des espaces bas et étriqués, tels que les garages et les caves. Dans l'industrie, le robot de démolition est utilisé pour enlever des pierres ignifugées et travailler à distance dans des espaces confinés. Accessoires disponibles : - Grappin de tri, qui permet d'enlever facilement des cloisons et des plafonds, et de trier les déchets. - Fraise à métaux, pour couper les conduites et les constructions en métal. - Fraise à béton, pour démolir les constructions en béton sans faire trop de bruit ni trop de poussières. - Fraise à béton, pour fraiser les plafonnages et les autres couches d'un mur ou d'un plafond.;SLOOPROBOT 22 KW 400V;Voor grote sloop- en afbraakwerken kunt u met deze krachtige machine van 22 kw de werkzaamheden gecontroleerd en veilig uitvoeren, omdat de operator op veilige afstand kan staan. Dankzij de breedte van 78 cm past deze machine door elke deur. De slooprobot maakt uw sloop- of afbraakklus een stuk veiliger en efficiënter. Door het inzetten van een slooprobot spaart u veel tijd uit. Uw sloop- of afbraakklus is 2 tot 3 maal zo snel gedaan als met de traditionele manier van slopen.De slooprobot wordt veelal ingezet bij de renovatiesloop in lage en krappe ruimtes zoals parkeergarages en kelders. In de industrie wordt de slooprobot gebruikt voor het verwijderen van vuurvaste stenen en het op afstand werken in besloten ruimtes.Beschikbare accessoires:- Sorteergrijper, hiermee kan men gemakkelijk systeemwanden en systeemplafonds weghalen en het afval direct sorteren.- Metaalschaar, voor het wegknippen van leidingen en metalen constructies.- Betonschaar, geluids- en stofarm betonnen constructies afbreken.- Betonfrees, om stucwerk en andere lagen van een muur of plafond te frezenMachine wordt draadloos bediend met bijgeleverde afstandsbedieningPast door iedere deurSnel, efficiënt en veiligDeskundige instructie, begeleiding en advies door onze betonspecialistenLeverbaar met o.a breekhamer, puinbak, sorteergrijper, betonschaar en betonfreesVoorzien van stofonderdrukkingVerschillende beitels zijn los verkrijgbaar
MARTEAU PIQUEUR HYDRAULIQUE 27 KG;10708.0;https://www.boels.be/fr/louer/forer-casser/marteaux-piqueurs/marteau-piqueur-hydraulique-27-kg;p.s.d.;p.s.d.;Marteau-piqueur compact avec une grande force de frappe. Pour une utilisation très variée, démolir des matériaux tels que l'asphalte, le béton, la brique, la terre gelée, etc. S'utilise pratiquement partout en combinaison avec la Power Unit.;BREEKHAMER HYDRAULISCH 27 KG;Compacte breekhamer met grote slagkracht. Voor allerhande gebruik, voor het slopen van materialen zoals, asfalt, beton, baksteen, bevroren grond etc. In combinatie met de powerunit op bijna alle plaatsen te gebruiken.Zeer lage hand arm vibratiewaardeDiverse beitels beschikbaar waaronder, punt-, platte-, en spadebeitel
POWERPACK HYDRAULIQUE 6 KW;10766.0;https://www.boels.be/fr/louer/forer-casser/marteaux-piqueurs/powerpack-hydraulique-6-kw;p.s.d.;p.s.d.;Une alternative simple, efficace et économique au gros compresseur pneumatique. Grâce à sa conception compacte et son faible poids, ce powerpack robuste peut être utilisé pratiquement n'importe oÇû.Léger;POWERPACK HYDRAULISCH 6 KW;Eenvoudig, efficiënt en economisch alternatief voor een grote luchtcompressor. Door de compacte vormgeving en het geringe gewicht kan deze robuuste powerpack vrijwel overal worden ingezet ongeacht de locatie.Lichtgewicht
MARTEAU PIQUEUR ESSENCE;10749.0;https://www.boels.be/fr/louer/forer-casser/marteaux-piqueurs/marteau-piqueur-essence;61,71;154,28;Cette machine sert au bordage (compactage de ballast) des traverses dans les ballasts.;BREEKHAMER BENZINE;De benzinebreekhamer wordt veelgebruikt voor het aanstampen van ballast bij spoorwegen, hiervoor zijn verschillende stopbeitels beschikbaar. De benzine breekhamer is ook goed inzetbaar voor andere breekwerkzaamheden zoals o.a. het uitbreken van betonplaten en -paden in afgelegen gebieden waar geen stroom of perslucht aanwezig is.
LASER ROTATIF;15250.0;https://www.boels.be/fr/louer/geotechnique-securite/niveaux-laser/laser-rotatif;65,34;163,35;Niveau électronique avec lequel une seule personne peut établir ou contrÇïler les hauteurs par rapport au plan de référence du laser. Le laser convient pour les travaux de construction et de terrassement.Travailler rapidement et efficacementLongue portéeFonction d'élévation en cas de problème de la hauteurLivré avec batterie et chargeurConnexion trépied universelle 5/8;ROTERENDE LASER;Elektronisch waterpasinstrument waarmee één persoon hoogtes kan uitzetten of controleren ten opzichte van het referentievlak van de laser. De laser is geschikt voor constructiewerkzaamheden en grondwerk.Snel en nauwkeurig werkenGroot bereikTiltfunctie bij verstoring van de hoogteGeleverd met accu en laderUniversele statief aansluiting 5/8
LASER ROTATIF (VISIBLE), HORIZONTAL ET VERTICAL;15285.0;https://www.boels.be/fr/louer/geotechnique-securite/niveaux-laser/laser-rotatif-visible-horizontal-et-vertical;95,59;238,98;Laser pour utilisations intérieures/extérieures. Le laser peut créer un plan de référence horizontal et vertical. Pour les applications intérieures, la ligne visible et la fonction scan conviennent pour la pose de murs de séparation et plafonds à panneaux. Convient également pour aligner les façades (voile), etc.;ROTERENDE LASER (ZICHTBAAR), HORIZONTAAL EN VERTICAAL;Laser voor zowel binnen- en buitentoepassingen. De laser kan zowel een horizontaal als een verticaal referentievlak creëren. Bij binnentoepassingen is de zichtbare lijn en de scanfunctie zeer geschikt voor het plaatsen van scheidingswanden en systeemplafonds. Tevens geschikt voor het uitlijnen van (vlies)gevels etc.Snel en nauwkeurig werkenGroot bereikTiltfunctie bij verstoring van de hoogteUniversele statief aansluiting 5/8Geleverd met accu en lader
LASER DOUBLE PENTE ROTATIF;15286.0;https://www.boels.be/fr/louer/geotechnique-securite/niveaux-laser/laser-double-pente-rotatif;105,27;263,18;Ce laser est, par sa longue portée, idéal pour les travaux de terrassement comme la finition de terrains et de terrains de sport. Il est indiqué pour la commande-machine 2D et les cellules de réception afin de mesurer la profondeur d'excavation depuis la grue. Lors de mise en place sur un trépied élevé, vous pouvez régler la pente à l'aide de la télécommande optionnelle.;ROTERENDE DUBBEL AFSCHOTLASER;Deze laser is door zijn grote bereik ideaal voor grondwerk zoals het afwerken van terreinen en sportvelden. Hij is geschikt voor 2D machinebesturing en machine-ontvangers waarbij vanuit de kraan de graafdiepte afgelezen kan worden. Bij opstelling op een hoog statief kunt u met behulp van de afstandbediening het afschot instellen.Snel en nauwkeurig werkenGroot bereikTiltfunctie bij verstoring van de hoogteGeleverd met accu en laderUniversele statief aansluiting 5/8
RÇ?CEPTEUR PORTATIF;13477.0;https://www.boels.be/fr/louer/geotechnique-securite/niveaux-laser/recepteur-portatif;13,07;32,67;Récepteur manuel universel pour lasers rotatifs. Les flèches affichées sur l'écran indiquent la direction pour atteindre exactement le plan de référence. Fixez ce récepteur sur une mire laser (article 15280), la partie inférieure de la mire devient ainsi la hauteur de référence.Pour tous lasers rotatifsAvec son;HANDONTVANGER;Universele handontvanger voor roterende lasers. Pijlen op het display geven de richting aan om exact het referentievlak te bereiken. Bevestig deze ontvanger op een laserbaak (artikelnummer 15280), de onderzijde van de baak wordt hierbij de referentiehoogte.Geschikt voor alle roterende lasersMet geluid
RÇ?CEPTEUR MANUEL Ç? LECTURE MM;15294.0;https://www.boels.be/fr/louer/geotechnique-securite/niveaux-laser/recepteur-manuel-a-lecture-mm;16,94;42,35;Récepteur portatif numérique avec lecture mm pour la réception du signal laser du laser rotatif.Pour tous lasers rotatifsLecture mm sur l'écran LCDAvec sonLecture directe de la différence de niveauLien radio avec laser pour alignement automatique (15285) ou réglage de la pente (15286).;HANDONTVANGER MET MM-UITLEZING;Digitale handontvanger met mm uitlezing voor ontvangst van het signaal van de roterende laser.Geschikt voor alle roterende lasersMm-uitlezing op LCD-displayMet geluidEfficiënt werken door directe aflezing hoogteverschilRadiolink met laser voor automatisch uitlijnen (15285) of het instellen van het afschot (15286)
TRÇ?PIED RÇ?GLABLE EN HAUTEUR 4 M;12463.0;https://www.boels.be/fr/louer/geotechnique-securite/niveaux-laser/trepied-reglable-en-hauteur-4-m;17,3;43,26;Convient tant pour l'installation du laser rotatif visible à hauteur de plafond que pour l'installation du laser (double pente) pour travaux de terrassement. Sa construction solide garantit une grande stabilité, y compris dans la position la plus haute.;STATIEF HOOGTE-INSTELBAAR 4 M;Zowel geschikt voor het opstellen van de zichtbare roterende laser op plafondhoogte als voor het opstellen van de (dubbel afschot) laser voor grondwerk. De solide constructie garandeert grote stabiliteit, ook op de hoogste stand.AluminiumHoogte instelbaar d.m.v. spindelDraaibare statiefkop
TRÇ?PIED RÇ?GLABLE EN HAUTEUR 2,5 M;15274.0;https://www.boels.be/fr/louer/geotechnique-securite/niveaux-laser/trepied-reglable-en-hauteur-25-m;p.s.d.;p.s.d.;Ce trépied réglable en hauteur est indiqué pour la mise en place stable des lasers rotatifs. Avec le réglage en hauteur, le laser peut aisément être réglé sur une hauteur fixe, pour éviter les erreurs.;STATIEF HOOGTE-INSTELBAAR 2,5 M;Dit hoogte-instelbare statief is geschikt voor het stabiel opstellen van roterende lasers. Met de hoogte-instelling kan de laser eenvoudig op een vaste hoogte worden opgesteld, dit voorkomt fouten.AluminiumHoogte instelbaar d.m.v. spindelDraaibare statiefkop
LASER DE CANALISATION;15253.0;https://www.boels.be/fr/louer/geotechnique-securite/niveaux-laser/laser-de-canalisation;114,95;287,38;Vous pouvez, à l'aide de ce laser, aligner les conduites d'égout et de drainage à la pente souhaitée, avec une très grande précision et dans la bonne direction. Vous pouvez placer le laser dans ou sur le tube. Le rayon laser est capté avec la cible livrée en accessoire pour placer ainsi le tube dans la bonne direction. La télécommande vous permet de régler le sens du rayon laser avec précision.;RIOLERINGSLASER;Riolerings- en drainagebuizen kunt u met behulp van deze laser zeer nauwkeurig onder het gewenste afschot en in de juiste richting uitlijnen. U kunt de laser in of op de buis plaatsen. Met het meegeleverde richtmerk wordt de laserstraal opgevangen om zo de buis in de juiste richting te kunnen plaatsen. Met behulp van de afstandsbediening kunt u de richting van de laserstraal nauwkeurig instellen.Goed zichtbare laserstraalZelfnivellerendAfschot digitaal instelbaarWaterdichte constructieInclusief universele uitneembare accu, lader, richtmerk en afstandsbediening
NIVEAU LASER LIGNE/CROIX;15287.0;https://www.boels.be/fr/louer/geotechnique-securite/niveaux-laser/niveau-laser-lignecroix;21,18;52,94;Ce laser croix se met automatiquement de niveau et projette une ligne laser horizontale et verticale bien visible. En bloquant le laser, des lignes laser peuvent être projetées selon n'importe quel angle, cette fonction est notamment utile pour les travaux de peinture. Outre les lignes, il est également possible de projeter des points, pour déterminer des angles et la verticalité des constructions. Le laser croix est l'outil parfait pour la plupart des transformations, telles que la pose de cloisons (metal stud), faux plafonds, plans de travail, carrelages, etc. Ce laser ne convient qu'aux applications en intérieur.;KRUIS/LIJNLASER;Deze kruislijnlaser stelt zich automatisch waterpas en projecteert een zichtbare horizontale en een verticale laserlijn. Naast de laserlijnen worden er ook laserpunten geprojecteerd, voor het bepalen van haakse hoeken en het loodpunt onder en boven de laser. Door de laser te blokkeren kunnen laserlijnen in iedere willekeurige hoek worden geprojecteerd. Deze functie wordt met name gebruikt voor schilder werkzaamheden. De kruislijnlaser is het perfecte gereedschap voor verbouwingen met het plaatsen van wanden (metal stud), systeemplafonds, werkbladen, tegelwerk etc.. De laser is alleen geschikt voor binnentoepassingen.Horizontale en verticale lijnprojectieProjectie van 5 laserpuntenZelfstellendEenvoudige bedieningInclusief multifuctionele klem met krachtige magneet
LASER MULTICROSS AVEC TRÇ?PIED;12500.0;https://www.boels.be/fr/louer/geotechnique-securite/niveaux-laser/laser-multicross-avec-trepied;50,82;127,05;Laser croix-ligne polyvalent de haute qualité avec rayons lasers ultra-visibles. Le laser est donc idéal pour tous travaux de finition comme pour des plafonds, murs, carrelages, cuisines et salles de bains. Ce qu'il y a d'unique avec ce laser, c'est qu'il projette à 360° une ligne horizontale et 4 lignes verticales. Ces lignes peuvent être réglées séparément. Un trépied stable de 3 mètres est livré dans le coffre de manière standard. Ce laser se met de niveau à l'aide de moteurs, et est de ce fait très stable et très précis.;MULTICROSS LASER INCLUSIEF STATIEF;Allround kruis- lijnlaser van hoge kwaliteit met zichtbare laserstralen. De laser is geschikt voor alle afbouw werkzaamheden zoals, plafonds, wanden, tegelwerk, keukens en badkamers. Volledig rondom de laser wordt een horizontale lijn geprojecteerd. Haaks hierop worden 4 lijnen geprojecteerd. Deze lijnen zijn onafhankelijk aan- en uit te schakelen. In het koffer wordt standaard een stabiel 3 meter statief meegeleverd. Deze laser stelt zich met stappenmotoren waterpas en is daardoor zeer stabiel en nauwkeurig.
LUNETTE DE CHANTIER DE CONSTRUCTION;12428.0;https://www.boels.be/fr/louer/geotechnique-securite/lunettes-de-chantier/lunette-de-chantier-de-construction;30,86;77,14;Lunettes automatiques de chantier, pour les mesures de hauteurs précises dans le bâtiment et la topographie.Facile de rapporter des hauteursInstrument optique précis;CONSTRUCTIE-WATERPASINSTRUMENT;Automatisch waterpasinstrument, geschikt voor alle nauwkeurige hoogtemetingen in de bouw en bij het landmeten.Eenvoudig hoogtes overbrengenNauwkeurig optisch instrumentMet horizontale randMet afstandsdraden
LUNETTE DE CHANTIER DE PRÇ?CISION;15254.0;https://www.boels.be/fr/louer/geotechnique-securite/lunettes-de-chantier/lunette-de-chantier-de-precision;37,51;93,78;Lunettes automatiques de chantier, pour les mesures de hauteurs précises dans le bâtiment et la topographie.Facile de rapporter des hauteursInstrument optique précis;PRECISIE-WATERPASINSTRUMENT;Automatisch waterpasinstrument, geschikt voor alle nauwkeurige hoogtemetingen in de bouw en bij het landmeten.Eenvoudig hoogtes overbrengenNauwkeurig optisch instrumentMet horizontale randMet afstandsdradenPrecisie waterpasinstrumenten alleen in Geo & Safety filialen verkrijgbaar
LUNETTES DE CHANTIER NUMÇ?RIQUES;15255.0;https://www.boels.be/fr/louer/geotechnique-securite/lunettes-de-chantier/lunettes-de-chantier-numeriques;43,56;108,9;Le nivelage n'a jamais été aussi rapide, précis et simple ! La technologie avancée à code-barres permet de réaliser des mesures de niveau rapides et fiables et de les enregistrer numériquement. Fonctionnement simple, comparable à une lunette traditionnelle. Vous pouvez lire et enregistrer dans la mémoire les différences de niveau avec une précision de lecture de 0,1 mm.Facile de rapporter des hauteursInstrument optique précisAvec bord horizontalAvec filets d'écartementConnexion trépied universelle 5/8Avec 4 batteries standard AA et câble de communicationLogiciel interne pour mesurer en continu;DIGITAAL WATERPASINSTRUMENT;Waterpassen was nog nooit zo snel, nauwkeurig en eenvoudig! De geavanceerde barcodetechniek maakt het mogelijk om zeer snel en foutloos hoogtemetingen te verrichten en digitaal te registreren. Eenvoudige werking, vergelijkbaar met een traditioneel instrument. Hoogteverschillen leest u met een uitleesnauwkeurigheid van 0,1 mm af en kunnen in het interne geheugen worden opslagen.Eenvoudig hoogtes overbrengenNauwkeurig optisch instrumentMet horizontale randMet afstandsdradenUniversele statief aansluiting 5/8Inclusief 4 standaard AA-batterijen en communicatiekabelSoftware voor doorgaande waterpassing
